dataA,dataB
67427,85202
452,78393
68237,79803
42613,85023
36877,77083
63964,86248
35496,86363
18949,84536
77589,81388
49244,77651
34898,77366
43534,83385
32381,78696
2908,85691
35048,83253
50673,80812
20792,85507
57593,84758
22172,79705
7616,78793
70541,77767
41230,80514
18628,81859
58097,78108
31265,84687
69948,82762
39993,83588
37711,77854
57569,80696
53156,78656
16629,77943
41947,78995
3553,80139
27695,77192
10360,77110
62122,86673
38782,86533
58115,82921
46668,84300
48032,77364
34087,83663
38204,81102
40021,83830
60618,81790
74617,79867
77447,86508
43570,85671
27389,84794
44088,84330
5828,84785
6815,86644
49563,81506
24197,84712
46640,77915
1942,79025
40109,82453
20770,80082
62213,85664
74443,83358
45848,83827
75049,77371
50656,80706
41790,85872
67834,86912
7576,80938
6371,82375
8720,86620
67648,86859
36445,78328
41769,80299
69940,77245
71971,81364
76108,84425
76944,80449
40600,82521
24407,83656
3191,79968
59135,81205
24059,81461
3639,83662
41870,85349
40263,77464
19443,84523
51592,83060
73958,78372
58081,86541
20782,78504
57580,81442
62408,85193
19480,81199
50506,78254
7780,81899
60747,84891
79819,83463
70549,81799
43813,78810
16910,78820
67339,77746
49314,84998
59093,86477
19390,77370
70584,81568
41653,77164
74115,81113
69686,84975
17985,82642
45420,77722
76460,84249
61657,83145
67941,78478
65409,77198
22351,81432
2143,78876
4720,84655
36288,77422
79415,86530
26060,84123
75242,85202
31393,80897
73714,78594
871,79326
21752,78425
63060,83416
76200,87132
40868,84812
8989,84479
52771,85210
70932,86538
45464,81479
50010,79455
72,82272
65723,78104
5008,83920
54861,82319
64660,82106
5886,81786
32764,77849
49498,79062
55272,85259
107,83867
76717,80411
33424,85330
20563,84518
46456,78507
36773,82851
3513,81151
25471,77897
32686,86186
22383,79213
15505,78004
12032,77638
50358,77748
60696,79285
41255,80253
68507,84081
40429,83290
37048,83924
2481,82126
54351,79012
25350,78235
9275,80762
20414,84105
9011,79165
5722,77505
39322,85593
63768,80427
67351,78443
56904,86241
26799,82285
24870,82857
58551,79259
30021,81848
13467,80977
68635,82917
78260,83141
64193,82972
56549,86858
10679,80178
27258,81938
40956,78846
25561,80955
25175,78701
34365,85717
41901,79367
16527,81731
43520,82576
5829,81781
5224,78422
52097,83815
46576,83555
16493,85770
16459,77337
66866,86764
65630,84032
56093,83938
37987,85097
21586,87199
34938,85120
62021,80430
41650,82224
48271,87063
8693,82420
24584,83152
19131,80764
61705,84412
27553,79019
40603,82807
45896,83983
43723,81916
47210,77463
6746,81900
65729,81934
2157,85224
48926,80325
53488,80355
944,86001
63773,85592
12256,84825
37626,83466
71626,82098
21744,77426
38578,81926
20403,78477
41527,86871
77361,84991
43776,85096
3244,81002
16171,84870
32112,79245
71647,84109
32867,86122
58217,78980
3617,85549
46422,81943
77011,82409
13525,82622
1866,79975
27278,84229
46859,85616
56529,80903
65876,84349
75522,80175
63703,85483
22732,78571
12813,79501
42308,84836
15423,87217
31310,84086
74139,82302
855,83323
75076,78822
640,78710
2311,84230
74687,79928
47477,84563
60689,81851
49873,83999
38703,78185
26722,85691
63092,85859
31427,81257
31864,84424
9562,87447
5857,79413
7786,85328
26203,78818
66355,80996
77911,77907
70543,85651
23623,79216
46803,81404
11492,78946
36870,78335
11761,79472
76949,80102
7991,80415
79236,83242
27782,86250
25717,87078
25523,78120
71378,82147
52147,84824
9128,85750
40005,78943
291,83667
69356,82873
2356,79703
67809,80223
59412,83614
35519,77952
61873,84991
10289,87428
26107,84934
71275,84996
32020,85748
70021,79163
35168,82713
32945,79290
32921,79613
1792,80907
26534,81044
61562,83550
40547,78734
68713,78258
20072,81900
22641,77714
41184,81202
48110,77669
67701,86487
9934,87150
5975,84656
14633,87499
38663,80840
8653,82917
31496,85305
22678,87017
23031,78300
24347,87517
65826,86104
51103,80778
26203,77981
38148,83600
3992,87062
6283,81766
60271,87448
65372,85306
18703,83424
15116,79005
871,87085
14228,81882
71253,78756
19743,86973
72842,77918
39591,79980
43551,84076
57455,82316
32406,86537
10157,77764
32124,78817
46543,85503
18263,83743
7575,85948
12712,85477
31763,87060
6124,77694
62983,79607
9526,82898
30126,78464
24324,79594
53182,77818
64977,78058
43398,86387
51696,80228
69233,87579
30892,86963
31339,86484
61475,85337
74142,79191
3799,77942
53472,81227
386,83525
18048,79145
9948,86998
39131,80237
29924,77914
52339,83509
22693,81335
9257,86877
60573,80049
54236,82577
37408,84806
60908,86217
79976,87303
31402,79055
3705,82048
40099,87414
51352,81077
6779,83713
11484,84647
21078,79442
62001,83943
41363,85117
48208,84590
2860,86582
3545,85099
79807,80308
56218,81818
19324,79188
38046,81901
76296,82157
68361,82811
50032,84165
11296,83690
12274,82195
38916,83142
53086,83995
75427,78098
17855,86870
45530,79611
49414,86882
2871,78182
12531,86798
9522,85481
1144,84216
34180,84582
1702,86255
20015,84004
67566,84383
64088,82337
47809,87369
44733,82545
24906,85003
68184,84854
76107,79502
9286,80299
39067,78667
8023,82166
41267,84471
59921,80206
49766,82766
51812,78973
53721,81713
17539,85629
69750,81359
65197,86254
58298,81113
34990,84044
64076,83039
32892,86670
37722,85986
51586,82250
66096,87176
5660,81459
43467,86406
36712,83714
48812,78367
69301,84985
5640,86393
54024,81418
40387,85989
20957,86078
76159,86274
37708,83298
71958,79591
69759,78079
57187,85899
16660,80557
67598,78892
75962,82665
13749,79410
23308,80306
12772,80279
35689,83414
48151,78222
4654,83925
21907,78311
2780,77976
39832,86607
30180,79978
41675,86921
12663,84865
19831,80853
32723,82720
72936,84949
14220,79529
3290,78707
8820,81935
76497,83133
60391,83713
67218,85614
40779,81381
12080,82049
20206,80499
21189,86936
13308,83896
55273,87178
46990,85079
46351,83046
31945,78312
2108,79980
31065,81045
50309,87207
22062,78849
30301,86691
43823,87664
63687,85005
54458,83579
13195,84213
20218,83830
53042,85772
70197,83346
68649,87256
74090,78833
65997,78274
39105,80761
19528,86917
67162,85541
70514,84900
41390,82250
34563,81446
4740,79054
74387,85818
37165,82036
6044,81736
61609,84937
24016,78108
57025,81091
34557,78543
1663,79680
61505,77928
17013,87050
68142,82899
78161,83659
30719,78067
20729,78106
32651,79836
33418,81582
27871,83841
78397,86204
23043,83917
29843,78118
44995,81705
79945,79680
79696,79106
58120,78482
39602,82591
780,78171
26259,82511
25880,85977
54762,78906
72000,86088
50242,87163
21509,86855
16568,80249
72665,87376
66929,80266
36598,86830
54829,86938
10968,80928
75486,84981
29879,83341
20134,86451
22355,79997
24113,79116
16480,86633
49053,86571
26675,81059
38196,80325
29840,82526
76270,79374
62651,82701
49702,79096
15843,79531
16430,84484
34613,80306
73834,86460
36469,79167
15118,86916
39718,81055
4044,87226
62533,87900
31405,79218
62209,82818
35440,83185
28321,87896
13151,82266
25524,85525
9806,86800
57799,87630
48858,84888
2450,80218
77001,83048
76438,83407
65758,82279
10132,84223
17317,78447
60246,87259
25539,83694
40484,87180
47691,78183
12794,85107
41108,81917
55049,79315
76403,83020
40083,78427
8796,81649
40620,81503
47262,85969
2880,86931
17621,84572
49294,85206
27517,86843
71458,82152
20769,86384
74065,78385
5570,82058
24758,80661
5691,85919
38539,87216
39051,86646
11973,79154
49171,79420
44567,81677
43599,80890
72658,80033
21110,84232
11253,81317
30187,85617
43629,79896
61384,86816
33994,85766
11502,83320
69368,80699
30927,87046
73139,84652
21661,87437
71088,86997
18024,88103
77034,85351
44768,85873
74051,80968
71083,78850
5292,81008
54427,81409
75968,87170
2379,81327
49128,81745
52509,86106
4398,85523
47139,80885
11402,81028
55591,86598
41271,78577
51479,84628
70676,79406
50808,86872
29679,87121
39208,78983
68489,84397
71774,85270
18603,87699
18630,82065
54688,80491
30171,86649
36659,81005
17025,83388
41943,82331
44492,86249
56874,79737
63660,85925
71756,84012
11131,82594
77732,86667
7947,86909
4067,82247
64353,82077
45330,86476
34641,85880
25436,86421
990,83882
44069,84996
52775,79325
1813,82355
16183,85444
36588,82169
28412,79978
29888,80537
328,81159
77233,80827
6858,83147
2756,78285
64753,86734
59493,83418
57379,86989
6250,81593
77940,82633
33242,82229
13859,85774
44442,80729
17067,83810
29015,83544
67119,86586
50741,84600
62079,78402
48212,81684
36599,78683
4148,78665
53723,79999
75953,86402
70168,83278
60426,85719
77529,83231
16480,84433
10872,86258
62376,86856
3257,78432
3304,88057
10846,85565
31133,87760
60639,87051
64470,80523
6215,84204
4298,85596
66444,85755
48367,82998
38115,85342
8198,80179
53522,83367
2958,82901
29108,82691
29215,85310
24843,84575
7648,87406
40007,81687
72757,81110
61546,80872
13948,78501
23597,81551
39848,82647
69079,86675
62904,86595
62818,86476
8563,88013
40384,79135
29499,80839
55117,82976
32674,85670
51090,80642
28897,80283
40007,85176
43389,85791
21302,78906
20367,87474
77338,79474
25199,82738
68480,82195
40692,86534
63815,84635
19095,87281
12733,81152
11468,85398
51917,80661
18844,83797
45208,84517
67960,84063
60051,86616
71091,87097
42649,84267
32036,86218
66623,87788
76030,78982
12232,84505
22814,82307
50499,85043
8822,81686
12402,84836
42592,86053
30750,79036
35016,83507
35874,84364
44176,82231
78301,80967
68149,84940
979,81374
46792,82108
11820,79342
28083,81585
9776,80306
16797,81995
19083,86882
14879,79474
70028,79045
11049,79191
13820,84919
41895,81560
62477,81252
49445,79529
23421,86650
22776,87153
43782,87381
36277,86080
40864,84130
25255,79877
48135,80018
56136,87151
67086,83188
17732,82836
54846,84833
24976,80201
15935,87960
28288,87173
45574,80408
57425,80551
37752,83727
58001,83394
57971,84266
9842,81027
8034,82936
48817,82528
66777,80964
20698,81406
59687,79944
25785,87947
20587,82183
31321,86444
73299,81088
36188,85010
66863,87546
59447,79314
33696,80091
21123,82855
20663,83312
78882,82136
52965,84294
59872,81242
64686,87200
37593,85392
12262,85630
74161,79935
35363,87141
4199,81487
47669,78646
53648,79092
48777,83578
9899,80264
1421,80371
45531,85726
79348,79167
31914,84829
45004,86130
6675,81650
17905,87754
75356,87585
67321,81107
66130,87799
53615,85537
10526,80057
75326,80670
24244,80941
36563,87225
26777,82260
23811,81645
61106,82031
7859,82243
34874,87433
21659,81117
73879,80935
690,80665
7055,84583
13161,78699
36892,79283
52755,87552
55120,78826
49113,86201
57800,82594
36646,80550
65340,88036
30132,86138
10960,87533
48638,80681
79078,83726
38001,80639
42152,86248
2717,82779
3719,79567
75999,85502
35252,86116
32390,87423
47313,87619
21892,84851
28598,86088
73298,87668
59689,84286
9094,85908
79237,87698
52942,79504
58636,88457
16469,86412
19743,81595
60402,80817
49911,86540
47710,78657
1426,79789
59261,86787
60216,86279
10638,83805
77533,85109
78174,82081
13371,87715
56840,84057
32255,80531
23548,82847
44121,82457
49415,88169
49730,83361
19120,79752
9201,81401
45388,87201
27833,88543
35591,80388
20806,79774
34528,82351
47025,85773
8481,85424
73561,85972
76104,81184
40305,86289
54055,85795
60515,78969
3675,79256
4863,87978
75939,86867
40404,79269
65417,85476
30551,81358
67755,83250
33096,86979
73772,87809
17447,83026
58241,86027
34146,79555
44242,84884
10491,86550
40442,79677
75064,84366
59747,81221
37350,87091
32143,87075
10365,86087
886,83292
23688,85120
34691,87159
44447,86941
64909,88543
51658,83880
14627,84212
36239,81023
59621,81464
42967,87646
46999,87627
63079,88350
51187,83255
49841,85766
14388,85241
75012,79999
72941,84742
77634,79755
24375,88243
27891,80166
38028,84041
10674,81872
59079,87314
1181,80166
28390,79660
36096,88225
55531,82117
52668,88462
74525,86540
33573,86769
14232,85768
62887,87406
27858,83107
41238,80498
74554,85571
62351,79223
79702,85597
21588,87346
74663,81458
4437,84621
54659,82554
32675,86644
72440,84177
6832,87013
45416,83608
36140,86969
55582,84565
54539,85904
59340,87927
70062,80354
10190,87262
55912,79513
22267,83412
35481,85761
12739,87217
59230,84257
35683,81521
25498,80514
49637,80251
9235,85593
14173,88460
19130,87197
13019,84175
69825,79102
78165,88880
77140,87272
18560,79489
70262,81996
3498,82134
78527,88461
33616,87782
57471,85849
25199,86260
33576,79457
9645,80357
39797,87365
39900,87569
20551,82408
48680,84399
43804,82979
76494,83889
26217,79139
72548,83614
55584,88423
23505,86023
59604,88303
49292,80151
74051,88660
75444,79934
65821,81523
17789,85372
20212,85870
8700,86189
74975,87014
16269,82424
76388,82520
9251,85382
12399,83010
15440,85601
18812,88602
60590,88907
68974,80810
67064,81878
70451,86248
27430,81349
36285,83312
23506,81041
1082,86343
7212,86792
35097,82858
46361,86742
54372,88101
43093,83065
4022,81423
55006,87587
60676,80147
6272,80780
62606,85143
18421,86210
5861,88117
77384,84062
52430,88979
22600,81373
59355,81289
32605,83383
63573,84842
30859,84849
52228,79803
70868,88887
37974,81483
24328,85792
32471,85175
69367,83323
75086,88697
16456,82448
3828,82044
55896,79384
26075,80851
68707,85753
8281,83539
5936,84722
50859,83498
12403,82641
76044,88785
31829,82270
2919,87573
16689,86278
77191,80396
56459,80061
6961,79832
37042,79501
7756,85109
53251,79798
78889,88212
9366,87380
43095,84159
50561,84025
62008,79549
35632,81283
15484,80226
54440,81992
63128,88033
67444,86359
53752,82622
28663,84035
63795,86105
22652,81962
77079,84354
79396,87891
15472,88647
1402,85171
29096,83538
5045,79421
27055,88736
5523,79610
40901,82622
33652,83590
39501,86805
65081,83934
31745,84563
24127,87554
13393,80702
56789,80585
13453,84610
7623,79819
6286,85220
76375,86024
6888,81100
16458,85672
22137,88210
2632,82228
65993,84915
67970,83488
41917,85828
641,84778
76807,88409
73566,82819
26578,87626
57483,79998
48380,87944
15985,83504
32679,82404
74316,88718
38499,83808
19060,88372
20318,79195
37376,83652
50990,82830
42152,83219
74001,84802
59422,84603
59895,87977
149,86355
4445,86040
70177,83436
48395,83374
43827,88460
10612,80310
71229,85325
77856,84986
59658,85721
19634,88399
44392,80745
16638,80053
53643,81420
55096,82714
66777,85649
27609,85073
70286,81173
2706,82830
1235,83851
67493,81864
31789,86065
32846,79747
